artist,track,datetime,album,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Marconi Union,Weightless,2017-11-25 01:42:49,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-11-19 01:19:40,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-10-28 19:47:11,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-10-17 23:40:02,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-09-11 16:41:26,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-09-01 06:41:43,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-08-30 22:32:51,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-08-28 21:12:05,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-08-28 21:03:34,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-08-10 10:51:49,,,,,,,,,,,,,,,,,
Marconi Union,Weightless,2017-08-10 10:35:50,,,,,,,,,,,,,,,,,
菅野よう子,Blue,2019-09-18 11:12:35,,,,,,,,,,,,,,,,,
Lazarus,Porcupine Tree,2019-09-18 04:19:36,,,,,,,,,,,,,,,,,
Flora Cash,You're Somebody Else,2019-09-17 19:36:02,,,,,,,,,,,,,,,,,
Flora Cash,You're Somebody Else,2018-11-17 16:39:59,,,,,,,,,,,,,,,,,
空気公団,きれいだ,2019-09-17 04:24:05,,,,,,,,,,,,,,,,,
空気公団,きれいだ,2019-09-16 06:44:37,,,,,,,,,,,,,,,,,
Pegboard Nerds,Free,2019-09-16 18:13:54,,,,,,,,,,,,,,,,,
Third Eye Blind,Semi-charmed Life - Remastered 2006,2019-09-16 15:35:26,,,,,,,,,,,,,,,,,
Third Eye Blind,Semi-charmed Life - Remastered 2006,2018-01-16 14:23:31,,,,,,,,,,,,,,,,,
Lewis Watson,Little Light,2019-09-16 13:06:47,,,,,,,,,,,,,,,,,
Lewis Watson,Little Light,2019-04-03 10:51:56,,,,,,,,,,,,,,,,,
Lewis Watson,Little Light,2018-09-14 00:31:33,,,,,,,,,,,,,,,,,
Lewis Watson,Little Light,2018-07-14 08:56:28,,,,,,,,,,,,,,,,,
Lewis Watson,Little Light,2017-05-15 11:02:38,,,,,,,,,,,,,,,,,
Daisuke,Moshimo,2019-09-16 08:51:30,,,,,,,,,,,,,,,,,
Daisuke,Moshimo,2019-09-11 12:15:00,,,,,,,,,,,,,,,,,
Daisuke,Moshimo,2019-09-05 09:25:34,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2019-09-16 08:47:08,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2019-09-12 12:14:25,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-08-31 11:29:43,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-05-26 01:53:44,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-04-20 11:59:44,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-04-17 12:19:59,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-04-17 11:48:04,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-04-13 12:58:15,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-03-18 14:18:28,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-03-13 09:46:36,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-03-05 13:27:45,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-03-01 18:40:58,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-02-02 10:40:40,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-02-02 10:35:54,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-01-25 10:03:38,,,,,,,,,,,,,,,,,
Paradise Lunch,Gun's & Roses,2018-01-23 12:06:33,,,,,,,,,,,,,,,,,
Oda Kaori,Calling (tv Size),2019-09-15 12:46:03,,,,,,,,,,,,,,,,,
Oda Kaori,Calling (tv Size),2019-08-13 14:21:09,,,,,,,,,,,,,,,,,
Oda Kaori,Calling (tv Size),2018-02-02 11:19:46,,,,,,,,,,,,,,,,,
Oda Kaori,Calling (tv Size),2018-01-28 13:57:09,,,,,,,,,,,,,,,,,
小谷美紗子,雪でもいい,2019-09-14 09:36:19,,,,,,,,,,,,,,,,,
小谷美紗子,雪でもいい,2019-09-14 09:32:11,,,,,,,,,,,,,,,,,
小谷美紗子,雪でもいい,2019-09-13 18:44:13,,,,,,,,,,,,,,,,,
菅野よう子,Spokey Dokey,2019-09-13 10:16:43,,,,,,,,,,,,,,,,,
菅野よう子,Spokey Dokey,2018-02-21 08:47:18,,,,,,,,,,,,,,,,,
菅野よう子,Spokey Dokey,2017-12-25 08:00:11,,,,,,,,,,,,,,,,,
菅野よう子,Spokey Dokey,2017-12-07 07:07:59,,,,,,,,,,,,,,,,,
菅野よう子,Spokey Dokey,2017-12-06 08:46:05,,,,,,,,,,,,,,,,,
菅野よう子,Spokey Dokey,2017-12-05 22:14:56,,,,,,,,,,,,,,,,,
Cowboy Bebop Ost 4,Gotta Knock A Little Harder,2019-09-13 10:11:17,,,,,,,,,,,,,,,,,
Cowboy Bebop Ost 4,Gotta Knock A Little Harder,2018-04-23 12:05:44,,,,,,,,,,,,,,,,,
Cowboy Bebop Ost 4,Gotta Knock A Little Harder,2017-12-05 22:50:24,,,,,,,,,,,,,,,,,
菅野よう子,The Real Folk Blues Ending Theme,2019-09-13 10:04:59,,,,,,,,,,,,,,,,,
菅野よう子,The Real Folk Blues Ending Theme,2018-04-23 12:10:39,,,,,,,,,,,,,,,,,
菅野よう子,The Real Folk Blues Ending Theme,2018-04-11 19:37:46,,,,,,,,,,,,,,,,,
菅野よう子,The Real Folk Blues Ending Theme,2018-03-03 21:29:59,,,,,,,,,,,,,,,,,
菅野よう子,The Real Folk Blues Ending Theme,2018-03-03 21:13:50,,,,,,,,,,,,,,,,,
菅野よう子,The Real Folk Blues Ending Theme,2018-03-03 21:02:25,,,,,,,,,,,,,,,,,
菅野よう子,The Real Folk Blues Ending Theme,2018-03-03 20:51:00,,,,,,,,,,,,,,,,,
菅野よう子,The Real Folk Blues Ending Theme,2018-03-03 20:39:36,,,,,,,,,,,,,,,,,
Re:re:,Asian Kung-fu Generation Boku Dake Ga Inai Machi Op,2019-09-13 09:55:37,,,,,,,,,,,,,,,,,
Again,Yui Fullmetal Alchemist Brotherhood Op 1,2019-09-13 09:51:24,,,,,,,,,,,,,,,,,
Steins;gate 0 Opening,"Fatima"" By Kanako Ito",2019-09-13 09:46:32,,,,,,,,,,,,,,,,,
Fly Me To The Moon,Kermit Edition,2019-09-13 08:55:56,,,,,,,,,,,,,,,,,
Fly Me To The Moon,Traffic Cone Version,2019-09-13 08:54:48,,,,,,,,,,,,,,,,,
Fly Me To The Moon,Traffic Cone Version,2019-09-13 08:53:26,,,,,,,,,,,,,,,,,
Fly Me To The Moon,Every Evangelion Ending,2019-09-13 08:49:41,,,,,,,,,,,,,,,,,
Steins;gate,2 Versions Op 比較,2019-09-12 13:18:56,,,,,,,,,,,,,,,,,
Nobodyknows+,Hero's Come Back!!,2019-09-12 12:11:52,,,,,,,,,,,,,,,,,
Nobodyknows+,Hero's Come Back!!,2019-08-21 18:52:00,,,,,,,,,,,,,,,,,
Nobodyknows+,Hero's Come Back!!,2018-09-25 17:12:47,,,,,,,,,,,,,,,,,
Akeboshi,Wind,2019-09-11 12:07:45,,,,,,,,,,,,,,,,,
Akeboshi,Wind,2019-08-22 09:03:56,,,,,,,,,,,,,,,,,
Thom Yorke,New Year's Eve On Tv,2019-09-11 11:29:58,,,,,,,,,,,,,,,,,
Ocean Eyes,Billie Eilish // Cover By Keara Graves & Alyssa Baker,2019-09-11 05:15:47,,,,,,,,,,,,,,,,,
Sebastian Wolff,"Green Bird (from ""cowboy Bebop"")",2019-09-10 11:43:28,,,,,,,,,,,,,,,,,
Sebastian Wolff,"Green Bird (from ""cowboy Bebop"")",2019-09-10 11:41:34,,,,,,,,,,,,,,,,,
Sebastian Wolff,"Green Bird (from ""cowboy Bebop"")",2019-04-12 11:56:06,,,,,,,,,,,,,,,,,
Sebastian Wolff,"Green Bird (from ""cowboy Bebop"")",2019-02-04 18:58:16,,,,,,,,,,,,,,,,,
Sebastian Wolff,"Green Bird (from ""cowboy Bebop"")",2018-07-17 18:13:11,,,,,,,,,,,,,,,,,
Blackfield,Glow,2019-09-07 12:35:08,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-11-20 09:07:14,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-11-05 08:28:40,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-09-07 16:23:31,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-02-05 02:39:41,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-02-04 22:23:23,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-02-04 21:39:29,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-02-04 13:20:20,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-02-01 08:11:47,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-01-29 10:29:56,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-01-15 12:18:05,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-01-15 11:33:18,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-01-13 19:42:25,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-01-11 05:10:29,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-01-09 11:17:50,,,,,,,,,,,,,,,,,
Blackfield,Glow,2018-01-08 08:45:35,,,,,,,,,,,,,,,,,
Blackfield,Glow,2017-10-26 13:47:36,,,,,,,,,,,,,,,,,
Blackfield,Glow,2017-07-15 15:41:49,,,,,,,,,,,,,,,,,
Blackfield,Glow,2017-06-20 04:33:02,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2019-09-07 04:25:29,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2019-08-22 23:03:48,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2019-04-29 21:51:49,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-09-14 14:36:32,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-08-21 10:05:00,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-08-18 22:10:38,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-08-12 01:18:31,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-07-08 23:22:28,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-05-18 19:24:47,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-03-03 21:56:24,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-02-16 23:38:20,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-01-11 07:47:13,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-01-10 13:16:48,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2017-01-06 11:42:35,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2016-12-30 16:40:32,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2016-12-30 11:26:31,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2016-12-30 09:07:56,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2016-12-23 07:40:21,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2016-12-20 13:29:43,,,,,,,,,,,,,,,,,
Illenium,I'll Be Your Reason,2016-12-17 19:10:46,,,,,,,,,,,,,,,,,
Koda,Angel,2019-09-07 02:00:41,,,,,,,,,,,,,,,,,
Koda,Angel,2019-08-22 19:51:20,,,,,,,,,,,,,,,,,
Koda,Angel,2018-11-03 01:00:48,,,,,,,,,,,,,,,,,
Koda,Angel,2018-10-04 23:16:12,,,,,,,,,,,,,,,,,
Koda,Angel,2018-08-25 23:02:27,,,,,,,,,,,,,,,,,
Koda,Angel,2018-07-17 23:04:05,,,,,,,,,,,,,,,,,
Koda,Angel,2018-07-12 21:22:22,,,,,,,,,,,,,,,,,
Koda,Angel,2017-12-01 00:48:26,,,,,,,,,,,,,,,,,
Koda,Angel,2017-08-12 01:00:08,,,,,,,,,,,,,,,,,
Koda,Angel,2017-08-04 02:43:06,,,,,,,,,,,,,,,,,
Koda,Angel,2017-07-08 22:07:13,,,,,,,,,,,,,,,,,
Koda,Angel,2017-06-09 16:35:38,,,,,,,,,,,,,,,,,
Koda,Angel,2017-01-03 19:29:06,,,,,,,,,,,,,,,,,
Koda,Angel,2016-12-20 22:08:31,,,,,,,,,,,,,,,,,
Koda,Angel,2016-12-16 19:11:02,,,,,,,,,,,,,,,,,
Tidal Tears,Sundown,2019-09-06 23:46:17,,,,,,,,,,,,,,,,,
Tidal Tears,Sundown,2019-06-27 11:53:26,,,,,,,,,,,,,,,,,
Tidal Tears,Sundown,2019-06-27 11:49:26,,,,,,,,,,,,,,,,,
Tidal Tears,Sundown,2019-05-28 20:22:03,,,,,,,,,,,,,,,,,
Tidal Tears,Sundown,2019-04-29 22:27:40,,,,,,,,,,,,,,,,,
Tidal Tears,Sundown,2018-11-03 01:40:46,,,,,,,,,,,,,,,,,
Tidal Tears,Sundown,2018-07-21 17:26:47,,,,,,,,,,,,,,,,,
Tidal Tears,Sundown,2018-07-21 17:17:29,,,,,,,,,,,,,,,,,
S. Carey,Fire-scene,2019-09-06 23:01:04,,,,,,,,,,,,,,,,,
S. Carey,Fire-scene,2019-08-22 20:48:15,,,,,,,,,,,,,,,,,
S. Carey,Fire-scene,2017-12-01 04:12:27,,,,,,,,,,,,,,,,,
S. Carey,Fire-scene,2017-10-03 07:37:08,,,,,,,,,,,,,,,,,
S. Carey,Fire-scene,2017-09-09 00:21:50,,,,,,,,,,,,,,,,,
S. Carey,Fire-scene,2017-08-18 22:01:13,,,,,,,,,,,,,,,,,
S. Carey,Fire-scene,2017-08-13 21:37:18,,,,,,,,,,,,,,,,,
Omar A. Rodriguez-lopez,Coma Pony,2019-09-06 17:32:17,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2019-09-05 18:15:14,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2019-04-07 21:09:08,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2019-04-07 21:02:59,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2019-03-23 20:12:31,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2019-03-23 19:58:13,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2018-02-03 18:33:42,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2018-02-03 18:33:01,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2017-12-19 14:13:50,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2017-10-15 16:41:49,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2017-09-03 10:59:41,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2017-03-14 14:34:16,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2017-03-14 10:41:10,,,,,,,,,,,,,,,,,
Daft Punk,Get Lucky (feat. Pharrell Williams),2017-01-05 19:41:03,,,,,,,,,,,,,,,,,
Bon Iver,Coming Down,2019-09-04 12:33:30,,,,,,,,,,,,,,,,,
Troye Sivan Feat. Ariana Grande,Dance To This (feat. Ariana Grande),2019-08-31 19:23:26,,,,,,,,,,,,,,,,,
The Family Crest,Don't Wake Me,2019-08-30 19:34:37,,,,,,,,,,,,,,,,,
サカナクション,Mellow,2019-08-30 19:21:23,,,,,,,,,,,,,,,,,
サカナクション,Mellow,2019-08-14 18:57:10,,,,,,,,,,,,,,,,,
Naruto Shippuden Ultimate Ninja Storm 4,All Ultimate Jutsus,2019-08-30 18:06:35,,,,,,,,,,,,,,,,,
Slowdive,Don't Know Why,2019-08-29 02:29:42,,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Heads Will Roll,2019-08-29 02:26:05,,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Heads Will Roll,2018-07-01 20:39:33,,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Heads Will Roll,2018-05-21 06:40:49,,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Heads Will Roll,2018-01-29 09:45:55,,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Heads Will Roll,2018-01-29 09:45:48,,,,,,,,,,,,,,,,,
Yeah Yeah Yeahs,Heads Will Roll,2017-08-23 12:04:55,,,,,,,,,,,,,,,,,
M83,I Need You,2019-08-29 01:24:18,,,,,,,,,,,,,,,,,
M83,I Need You,2019-03-08 13:47:28,,,,,,,,,,,,,,,,,
M83,I Need You,2017-03-06 12:32:27,,,,,,,,,,,,,,,,,
M83,I Need You,2017-02-21 22:16:13,,,,,,,,,,,,,,,,,
Ben Gibbard,Lily,2019-08-26 11:13:36,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-08-23 13:43:28,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-08-21 21:40:04,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-08-17 13:41:03,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-08-12 00:42:15,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-06-24 19:52:29,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-06-24 14:54:01,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-06-24 12:44:18,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-05-31 18:18:23,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-05-30 06:11:36,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-05-11 19:39:34,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-04-11 12:08:13,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-04-11 12:03:38,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-04-11 08:14:51,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-03-26 20:31:47,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-03-26 19:32:54,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-03-13 13:23:10,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-03-13 13:18:20,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-03-10 18:40:04,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-03-10 18:39:09,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-03-10 18:07:26,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-03-04 18:37:15,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-02-14 18:12:33,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-02-14 18:07:54,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-02-12 07:59:16,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-02-11 18:17:39,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-02-07 08:21:05,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-02-07 08:16:25,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2019-01-01 11:45:25,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2018-12-12 05:40:03,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2018-12-06 15:42:56,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2018-07-27 10:14:48,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2018-07-27 10:10:10,,,,,,,,,,,,,,,,,
Ra Ra Riot,Water,2017-01-08 13:15:13,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-08-23 11:21:15,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-08-21 21:36:10,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-08-17 13:55:24,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-08-15 19:10:42,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-08-11 23:55:50,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-08-11 12:18:59,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-08-03 18:03:58,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-07-02 13:40:58,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-05-15 12:08:20,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-05-15 12:04:27,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-05-11 12:10:14,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-05-10 19:19:53,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-05-06 19:47:48,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-04-25 19:18:25,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-04-20 17:02:19,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-04-09 17:42:54,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-04-05 18:00:19,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-04-01 11:25:58,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-31 21:31:17,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-30 11:55:11,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-28 08:11:04,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-27 08:38:22,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-26 19:53:53,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-26 07:25:09,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-26 04:23:49,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-25 20:36:00,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-25 20:25:06,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-25 19:48:16,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-16 09:11:57,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-15 12:15:27,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-12 14:15:35,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-12 11:54:52,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-03-10 17:42:29,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-02-25 04:39:58,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-02-24 12:18:34,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-02-21 19:25:40,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-02-15 12:04:22,,,,,,,,,,,,,,,,,
Elliott Smith,Pictures Of Me - Live,2019-02-05 18:59:34,,,,,,,,,,,,,,,,,
Blackfield,Summer,2019-08-23 10:44:13,,,,,,,,,,,,,,,,,
Blackfield,Summer,2018-02-04 23:15:57,,,,,,,,,,,,,,,,,
Blackfield,Summer,2018-01-13 19:50:10,,,,,,,,,,,,,,,,,
Blackfield,Summer,2018-01-08 08:54:28,,,,,,,,,,,,,,,,,
Blackfield,Summer,2018-01-08 08:37:56,,,,,,,,,,,,,,,,,
Matthew And The Atlas,Can't You See - Acoustic Version,2019-08-22 22:04:22,,,,,,,,,,,,,,,,,
Matthew And The Atlas,Can't You See - Acoustic Version,2019-04-29 21:00:54,,,,,,,,,,,,,,,,,
Matthew And The Atlas,Can't You See - Acoustic Version,2018-11-03 01:22:22,,,,,,,,,,,,,,,,,
Matthew And The Atlas,Can't You See - Acoustic Version,2017-12-01 00:02:37,,,,,,,,,,,,,,,,,
Matthew And The Atlas,Can't You See - Acoustic Version,2017-11-07 18:46:12,,,,,,,,,,,,,,,,,
Matthew And The Atlas,Can't You See - Acoustic Version,2017-09-08 09:22:29,,,,,,,,,,,,,,,,,
Matthew And The Atlas,Can't You See - Acoustic Version,2017-09-07 13:15:32,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2019-08-22 20:00:22,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2018-07-12 22:48:30,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-11-30 23:18:08,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-08-22 03:20:07,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-08-12 03:32:37,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-08-04 02:05:43,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-07-08 22:40:16,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-06-03 10:19:53,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-04-12 20:08:01,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-02-12 06:15:20,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-01-20 11:44:40,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2017-01-04 17:42:47,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2016-12-19 22:39:15,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2016-11-29 09:47:23,,,,,,,,,,,,,,,,,
Benjamin Francis Leftwich,Don't Go Slow,2016-11-28 14:23:59,,,,,,,,,,,,,,,,,
92914,오키나와 Okinawa,2019-08-22 17:45:36,,,,,,,,,,,,,,,,,
92914,오키나와 Okinawa,2019-08-22 11:53:32,,,,,,,,,,,,,,,,,
Waa Wei,Don't Cry Don't Cry - (公視:你的孩子不是你的孩子 主題曲),2019-08-22 08:45:32,,,,,,,,,,,,,,,,,
Blackfield,The Hole In Me,2019-08-21 09:04:22,,,,,,,,,,,,,,,,,
Blackfield,The Hole In Me,2019-05-17 11:12:19,,,,,,,,,,,,,,,,,
Blackfield,The Hole In Me,2019-01-10 14:01:11,,,,,,,,,,,,,,,,,
Blackfield,The Hole In Me,2018-02-04 21:55:27,,,,,,,,,,,,,,,,,
Blackfield,The Hole In Me,2018-02-04 12:30:32,,,,,,,,,,,,,,,,,
