popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,valence_diff,energy_diff,danceability_diff,depressed
46.12525499796001,0.5194239086087311,0.5414099959200327,-9.836374949000408,0.6752345981232151,0.0493787025703794,0.381088265622195,0.287946130252958,0.1643109343125255,0.3235726642186862,-0.0192134096174858,0.0191350682951249,0.0165329645355802,0
45.71608673726677,0.5119701966717095,0.5221434392334847,-10.052432173474534,0.6888552697932425,0.0470331316187594,0.3891958568280383,0.238978149626828,0.1608897125567322,0.3345135148764498,-0.0082725589597222,-0.000131488391423,0.0090792525985586,1
50.53420669577875,0.4713347525473071,0.5255193959243086,-9.921551310043668,0.6622998544395924,0.0425114992721979,0.3992697321033479,0.2592130569796215,0.1606282023289665,0.3308569141193595,-0.0119291597168125,0.0032444682994008,-0.0315561915258436,0
53.047446722959386,0.480878287092883,0.5258094129473261,-9.690519099316443,0.6755126658624849,0.0442246481704865,0.3930067474065138,0.253387414008846,0.1700694813027744,0.3400540410132689,-0.0027320328229031,0.0035344853224182,-0.0220126569802677,0
48.99076110866696,0.4771465024197097,0.4559015750109987,-10.403747470303564,0.7232732072151342,0.0409175978882534,0.4775852791025077,0.2059361477958644,0.1688056313242411,0.3259077870655521,-0.0168782867706199,-0.066373352613909,-0.0257444416534411,1
47.38035450516987,0.476664623338257,0.4667575627769571,-10.829071270310193,0.6362629246676514,0.0420926144756277,0.4018238733087149,0.2708990707976366,0.1607387740029542,0.3087589364844904,-0.0340271373516817,-0.0555173648479506,-0.0262263207348937,1
43.41848673946958,0.4889755070202807,0.4860480811232449,-10.770815522620904,0.6341653666146646,0.0438018720748829,0.3800658936817472,0.2850570472464898,0.17766255850234,0.2939673556942277,-0.0488187181419443,-0.0362268465016628,-0.01391543705287,1
44.5400646784046,0.4807534674811354,0.4827564750269493,-10.70991448077614,0.6514552641034854,0.0459577075098814,0.4140394338052461,0.288865058472871,0.1692472152353575,0.2991649299317284,-0.0436211439044437,-0.0395184525979584,-0.0221374765920153,1
43.37023426734038,0.4902651355075792,0.5240117087735416,-10.286567294441893,0.6196600826825908,0.0455270555810748,0.3668555365594855,0.2403110856270096,0.2409028479559026,0.3264025723472669,-0.0163835014889052,0.0017367811486338,-0.0126258085655716,0
43.92323232323233,0.490995808080808,0.5133552171717172,-10.589053030303033,0.647979797979798,0.0465579797979797,0.3844224976767676,0.2996524384646464,0.2189950505050505,0.3157295959595959,-0.0270564778765761,-0.0089197104531906,-0.0118951359923427,1
45.29376854599406,0.4806053412462908,0.4886678635014836,-11.037908011869437,0.6403560830860534,0.0413732344213649,0.4187246811275965,0.281543248041543,0.2142902077151335,0.3037761424332344,-0.0390099314029376,-0.0336070641234241,-0.0222856028268599,1
46.713986013986016,0.4973070629370629,0.5326244195804196,-9.879508391608391,0.5629370629370629,0.0438638461538461,0.3166526885034965,0.1988825538181818,0.218645944055944,0.3239405594405594,-0.0188455143956126,0.0103494919555118,-0.0055838811360879,0
35.2888198757764,0.4550790890269151,0.4745133126293996,-11.139271221532091,0.5419254658385093,0.0377652691511387,0.3728256155124224,0.3202908172049689,0.2302738095238095,0.2515107142857143,-0.0912753595504577,-0.0477616149955081,-0.0478118550462356,1
44.05050505050505,0.4821195286195286,0.508845420875421,-10.036590909090908,0.6388888888888888,0.0433014309764309,0.3724744313131313,0.2234263680723905,0.208977441077441,0.3176255892255892,-0.0251604846105828,-0.0134295067494868,-0.0207714154536221,1
46.83235638921454,0.4852920281359906,0.5318640914419696,-9.861101992966002,0.6283704572098476,0.0429961313012895,0.3622161814771395,0.3316100134349355,0.1843635404454865,0.3370260257913247,-0.0057600480448473,0.0095891638170617,-0.0175989159371602,0
44.25708362128542,0.5060117484450587,0.5301319419488597,-10.22537249481686,0.6240497581202488,0.0462480304077401,0.3734528199723566,0.2440508022460262,0.1915041465100207,0.37089799585349,0.0281119220173178,0.0078570143239519,0.0031208043719078,0
49.732436472346784,0.5151517937219731,0.5840114723467862,-8.82590956651719,0.6420029895366218,0.0433702541106128,0.3123179745515695,0.1661621316591928,0.1917233931240657,0.4083841554559043,0.0655980816197322,0.0617365447218783,0.0122608496488222,0
44.05136702568351,0.5144089478044739,0.5725233057166529,-9.251377796188898,0.6296603148301574,0.0451231151615575,0.3318397432974316,0.2018574732311516,0.1993811101905551,0.3870689312344656,0.0442828573982935,0.050248378091745,0.011518003731323,0
