popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,valence_diff,energy_diff,danceability_diff,depressed
46.12525499796001,0.5194239086087311,0.5414099959200327,-9.836374949000408,0.6752345981232151,0.049378702570379435,0.381088265622195,0.287946130252958,0.1643109343125255,0.32357266421868625,-0.019213409617485855,0.019135068295124902,0.016532964535580286,0
45.71608673726677,0.5119701966717095,0.5221434392334847,-10.052432173474534,0.6888552697932425,0.04703313161875945,0.3891958568280383,0.23897814962682803,0.16088971255673223,0.3345135148764498,-0.008272558959722287,-0.00013148839142307356,0.009079252598558685,1
50.53420669577875,0.47133475254730717,0.5255193959243086,-9.921551310043668,0.6622998544395924,0.04251149927219797,0.3992697321033479,0.25921305697962155,0.16062820232896652,0.3308569141193595,-0.011929159716812576,0.003244468299400838,-0.03155619152584366,0
53.047446722959386,0.48087828709288305,0.5258094129473261,-9.690519099316445,0.6755126658624849,0.04422464817048653,0.39300674740651387,0.253387414008846,0.17006948130277444,0.34005404101326897,-0.00273203282290313,0.0035344853224182904,-0.022012656980267775,0
48.99076110866696,0.4771465024197097,0.4559015750109987,-10.403747470303564,0.7232732072151342,0.04091759788825341,0.4775852791025077,0.20593614779586447,0.1688056313242411,0.3259077870655521,-0.016878286770619977,-0.06637335261390909,-0.02574444165344114,1
47.38035450516987,0.47666462333825704,0.4667575627769571,-10.829071270310193,0.6362629246676514,0.042092614475627774,0.40182387330871494,0.27089907079763664,0.1607387740029542,0.3087589364844904,-0.034027137351681724,-0.05551736484795067,-0.026226320734893782,1
43.41848673946958,0.48897550702028075,0.48604808112324493,-10.770815522620904,0.6341653666146646,0.043801872074882994,0.38006589368174726,0.28505704724648984,0.17766255850234008,0.29396735569422777,-0.04881871814194433,-0.03622684650166286,-0.013915437052870072,1
44.5400646784046,0.48075346748113545,0.48275647502694935,-10.70991448077614,0.6514552641034854,0.04595770750988142,0.4140394338052461,0.28886505847287103,0.16924721523535752,0.2991649299317284,-0.043621143904443715,-0.03951845259795844,-0.02213747659201537,1
43.37023426734038,0.4902651355075792,0.5240117087735416,-10.286567294441893,0.6196600826825908,0.04552705558107487,0.3668555365594855,0.24031108562700965,0.24090284795590264,0.3264025723472669,-0.016383501488905217,0.001736781148633848,-0.012625808565571606,0
43.92323232323233,0.49099580808080806,0.5133552171717172,-10.589053030303031,0.647979797979798,0.04655797979797979,0.38442249767676767,0.29965243846464645,0.21899505050505053,0.31572959595959593,-0.027056477876576168,-0.008919710453190621,-0.011895135992342765,1
45.29376854599406,0.48060534124629084,0.48866786350148367,-11.037908011869437,0.6403560830860534,0.04137323442136498,0.4187246811275965,0.281543248041543,0.21429020771513355,0.3037761424332344,-0.03900993140293768,-0.033607064123424124,-0.022285602826859985,1
46.713986013986016,0.4973070629370629,0.5326244195804196,-9.879508391608391,0.5629370629370629,0.04386384615384615,0.31665268850349654,0.19888255381818182,0.21864594405594406,0.32394055944055944,-0.01884551439561266,0.010349491955511825,-0.0055838811360879315,0
