artist,track,datetime,artist_x,artist_y,track_alt,album,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
John Denver,Leaving On A Jet Plane,3/14/2018 15:09,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,2/9/2018 10:25,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,12/4/2017 16:16,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,11/29/2017 16:16,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,11/14/2017 18:03,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,10/15/2017 17:38,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,10/15/2017 17:12,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,9/20/2017 16:34,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,7/17/2017 15:05,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,7/10/2017 15:11,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,6/26/2017 22:28,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,6/21/2017 9:14,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,6/20/2017 4:44,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,6/17/2017 21:14,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/31/2017 17:19,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/31/2017 17:15,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/31/2017 17:11,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/31/2017 17:08,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/31/2017 17:04,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/30/2017 19:49,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/28/2017 12:46,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/25/2017 11:57,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/25/2017 11:53,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,5/25/2017 11:49,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,4/15/2017 9:21,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,3/18/2017 21:01,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,3/13/2017 20:05,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,3/11/2017 18:43,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,3/3/2017 8:43,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,2/16/2017 0:04,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,2/4/2017 17:54,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,2/4/2017 2:56,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,2/4/2017 2:52,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,1/8/2017 5:55,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
John Denver,Leaving On A Jet Plane,12/27/2016 23:59,"Peter, Paul & Mary","Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
"Peter, Paul & Mary",Leaving On A Jet Plane,11/17/2018 9:56,John Denver,"Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
"Peter, Paul & Mary",Leaving On A Jet Plane,7/12/2018 18:33,John Denver,"Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
"Peter, Paul & Mary",Leaving On A Jet Plane,7/12/2018 18:33,John Denver,"Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
"Peter, Paul & Mary",Leaving On A Jet Plane,7/12/2018 12:36,John Denver,"Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
"Peter, Paul & Mary",Leaving On A Jet Plane,7/12/2018 12:32,John Denver,"Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
"Peter, Paul & Mary",Leaving On A Jet Plane,2/4/2017 17:44,John Denver,"Peter, Paul And Mary",Leaving On A Jet Plane,Album 1700,10/31/1967,"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",207240,61,0.414,0.167,9,-16.519,1,0.0484,0.804,0,0.117,0.384,133.45,4
桜庭統,Longing,3/12/2019 18:40,Kari Bin,Various Artists,Longing,Piano & Chill,7/31/2016,[],121973,57,0.363,0.0263,6,-29.73,1,0.0708,0.996,0.962,0.0848,0.357,165.688,4
桜庭統,Longing,3/6/2019 9:12,Kari Bin,Various Artists,Longing,Piano & Chill,7/31/2016,[],121973,57,0.363,0.0263,6,-29.73,1,0.0708,0.996,0.962,0.0848,0.357,165.688,4
桜庭統,Longing,3/5/2019 17:35,Kari Bin,Various Artists,Longing,Piano & Chill,7/31/2016,[],121973,57,0.363,0.0263,6,-29.73,1,0.0708,0.996,0.962,0.0848,0.357,165.688,4
桜庭統,Longing,3/3/2019 5:54,Kari Bin,Various Artists,Longing,Piano & Chill,7/31/2016,[],121973,57,0.363,0.0263,6,-29.73,1,0.0708,0.996,0.962,0.0848,0.357,165.688,4
Kari Bin,Longing,9/15/2018 22:56,桜庭統,Various Artists,Longing,Piano & Chill,7/31/2016,[],121973,57,0.363,0.0263,6,-29.73,1,0.0708,0.996,0.962,0.0848,0.357,165.688,4
Molotov Cocktail Piano,Paranoid Android,2/25/2019 19:45,Sia,Various Artists,Paranoid Android,Exit Music: Songs With Radio Heads,4/28/2006,[],374560,35,0.248,0.261,5,-11.573,1,0.0358,0.958,0.17,0.114,0.0373,143.547,4
Molotov Cocktail Piano,Paranoid Android,8/17/2017 21:41,Sia,Various Artists,Paranoid Android,Exit Music: Songs With Radio Heads,4/28/2006,[],374560,35,0.248,0.261,5,-11.573,1,0.0358,0.958,0.17,0.114,0.0373,143.547,4
Molotov Cocktail Piano,Paranoid Android,5/24/2017 5:10,Sia,Various Artists,Paranoid Android,Exit Music: Songs With Radio Heads,4/28/2006,[],374560,35,0.248,0.261,5,-11.573,1,0.0358,0.958,0.17,0.114,0.0373,143.547,4
Sia,Paranoid Android,11/9/2017 17:29,Molotov Cocktail Piano,Various Artists,Paranoid Android,Exit Music: Songs With Radio Heads,4/28/2006,[],374560,35,0.248,0.261,5,-11.573,1,0.0358,0.958,0.17,0.114,0.0373,143.547,4
The John Butler Trio,Ocean,11/6/2018 9:31,Görkem Han Jr.,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,12/9/2017 6:53,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,7/2/2017 18:35,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,2/28/2017 5:02,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,2/23/2017 21:04,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,2/17/2017 23:25,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,2/17/2017 2:35,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,1/11/2017 14:06,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,12/30/2016 2:19,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,12/23/2016 9:02,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,12/19/2016 23:12,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,12/17/2016 22:52,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Görkem Han Jr.,Ocean,12/15/2016 2:55,The John Butler Trio,Various Artists,Ocean,"Secret Chill, Vol. 4",5/15/2015,[],363000,16,0.564,0.67,1,-8.887,0,0.0401,0.0592,0.868,0.138,0.161,80.047,4
Rahat Fateh Ali Khan,Jiya Dhadak Dhadak Jaye,10/4/2018 20:11,Faisal Rafi,Various Artists,Jiya Dhadak Dhadak Jaye,Kalyug (Original Motion Picture Soundtrack),12/9/2005,[],319480,43,0.69,0.533,0,-9.741,1,0.0342,0.157,6.02E-05,0.121,0.399,119.924,4
Rahat Fateh Ali Khan,Jiya Dhadak Dhadak Jaye,8/27/2018 22:45,Faisal Rafi,Various Artists,Jiya Dhadak Dhadak Jaye,Kalyug (Original Motion Picture Soundtrack),12/9/2005,[],319480,43,0.69,0.533,0,-9.741,1,0.0342,0.157,6.02E-05,0.121,0.399,119.924,4
Rahat Fateh Ali Khan,Jiya Dhadak Dhadak Jaye,8/23/2018 18:30,Faisal Rafi,Various Artists,Jiya Dhadak Dhadak Jaye,Kalyug (Original Motion Picture Soundtrack),12/9/2005,[],319480,43,0.69,0.533,0,-9.741,1,0.0342,0.157,6.02E-05,0.121,0.399,119.924,4
Rahat Fateh Ali Khan,Jiya Dhadak Dhadak Jaye,8/23/2018 18:27,Faisal Rafi,Various Artists,Jiya Dhadak Dhadak Jaye,Kalyug (Original Motion Picture Soundtrack),12/9/2005,[],319480,43,0.69,0.533,0,-9.741,1,0.0342,0.157,6.02E-05,0.121,0.399,119.924,4
Faisal Rafi,Jiya Dhadak Dhadak Jaye,8/23/2018 18:27,Rahat Fateh Ali Khan,Various Artists,Jiya Dhadak Dhadak Jaye,Kalyug (Original Motion Picture Soundtrack),12/9/2005,[],319480,43,0.69,0.533,0,-9.741,1,0.0342,0.157,6.02E-05,0.121,0.399,119.924,4
Steppenwolf,Born To Be Wild,7/25/2018 16:41,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,3/21/2018 17:19,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,2/3/2018 11:15,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,2/2/2018 12:01,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,2/2/2018 12:01,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,1/29/2018 12:57,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,1/8/2018 12:10,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,1/5/2018 17:14,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,1/4/2018 9:48,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,12/30/2017 17:34,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,12/26/2017 17:38,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,12/26/2017 13:54,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,12/26/2017 13:50,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,12/26/2017 11:13,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,12/26/2017 5:40,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,12/26/2017 5:36,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
Steppenwolf,Born To Be Wild,12/22/2017 10:12,Dick Loggins,Various Artists,Born To Be Wild,Rock Anthems 60s 70s Rock Music Hits. Best Classic Rock Songs in English. Top Oldies Music,7/20/2014,[],200297,5,0.578,0.673,11,-12.359,0,0.0399,0.00448,1.68E-05,0.354,0.577,142.937,3
